local_path,id,user_nid,date_taken,model,lon,lat,autotags,ISO,shutter,aperture,focal,count,modelyear,type,stype,size,emp,make,date,year,month,isoweekday,hour,secpast,photo_url,views,faves,modeli,counti
/Users/damoncrockett/Desktop/astrophotography_data/images/2791413053_7de5a7968f.jpg,2791413053,82141030@N00,2008-08-01 05:32:56.0,,-83.574628,42.259556,"abstract:0.7180,macro:0.5080,maroon:0.8320,red:0.8320,reddish brown:0.8480,texture:0.9720",,,,,,,,,,,,2008-08-01 05:32:56,2008,8,5,5,433920776.0,http://www.flickr.com/photos/82141030@N00/2791413053/,393,2,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2791413647_37f648f1a2.jpg,2791413647,82141030@N00,2008-08-24 05:20:11.0,,-83.574628,42.259556,"gravel:0.7710,nature:0.7710,rock:0.7710",,,,,,,,,,,,2008-08-24 05:20:11,2008,8,7,5,435907211.0,http://www.flickr.com/photos/82141030@N00/2791413647/,495,2,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2791413779_dc10de610c.jpg,2791413779,82141030@N00,2008-08-24 05:18:50.0,,-83.574628,42.259556,"bubble:0.6200,fireworks:0.7780,lunar:0.6470,moon:0.6470,nature:0.6470,texture:0.6160",,,,,,,,,,,,2008-08-24 05:18:50,2008,8,7,5,435907130.0,http://www.flickr.com/photos/82141030@N00/2791413779/,859,5,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2791817716_e680c4ae37.jpg,2791817716,82141030@N00,2007-03-14 22:35:50.0,NIKON+E990,-83.57397,42.259465,"abstract:0.5930,black background:0.9040,black:0.9040,blackandwhite:1.0000,curve:0.6420,full moon:0.7760,lunar:0.9930,monochrome:0.9960,moon:0.9930,nature:0.9930,outdoor:0.6800,satellite:0.5720",100,1%2F15,3,13.1,3.0,2000.0,c,ccd,38.277552,3.0,NIKON,2007-03-14 22:35:50,2007,3,3,22,390263750.0,http://www.flickr.com/photos/82141030@N00/2791817716/,248,1,NIKON+E990,3.0
/Users/damoncrockett/Desktop/astrophotography_data/images/2791903420_b39f18df31.jpg,2791903420,82141030@N00,2008-08-24 01:39:28.0,,-83.57397,42.259465,"abstract:0.6540,black background:0.8880,black:0.9270,bubble:0.5070,lunar:0.7610,moon:0.7610,nature:0.7610,night:0.6640,rain:0.8080,texture:0.7050,underwater:0.5040,water:0.5040",,,,,,,,,,,,2008-08-24 01:39:28,2008,8,7,1,435893968.0,http://www.flickr.com/photos/82141030@N00/2791903420/,797,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2791917296_f48228c467.jpg,2791917296,82141030@N00,2008-08-24 01:46:48.0,,-83.57397,42.259465,"black background:0.9030,black:0.9030,indoor:0.8860,white:0.6130",,,,,,,,,,,,2008-08-24 01:46:48,2008,8,7,1,435894408.0,http://www.flickr.com/photos/82141030@N00/2791917296/,553,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2791936288_82f01a8aff.jpg,2791936288,82141030@N00,2008-06-30 06:03:14.0,,-83.57397,42.259465,"ball:0.5190,black background:0.9150,black:0.9150,circle:0.8160,full moon:0.8350,light:0.6810,lunar:0.8990,moon:0.8990,nature:0.8990,round:0.8160",,,,,,,,,,,,2008-06-30 06:03:14,2008,6,1,6,431157794.0,http://www.flickr.com/photos/82141030@N00/2791936288/,230,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2792137238_93a7d515b2.jpg,2792137238,82141030@N00,2008-08-24 04:01:34.0,,-83.57397,42.259465,"gravel:0.5230,nature:0.5230,outdoor:0.6570,rock:0.5230,texture:0.5990",,,,,,,,,,,,2008-08-24 04:01:34,2008,8,7,4,435902494.0,http://www.flickr.com/photos/82141030@N00/2792137238/,607,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2792143540_f86625657b.jpg,2792143540,82141030@N00,2008-08-24 04:05:56.0,,-83.57397,42.259465,"abstract:0.6360,black background:0.7370,black:0.7370,bubble:0.6060,lunar:0.6090,monochrome:0.9390,moon:0.6090,nature:0.6090,texture:0.7620",,,,,,,,,,,,2008-08-24 04:05:56,2008,8,7,4,435902756.0,http://www.flickr.com/photos/82141030@N00/2792143540/,250,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2792143564_41cb2bb9b0.jpg,2792143564,82141030@N00,2008-08-24 04:07:20.0,,-83.574628,42.259556,"abstract:0.6500,black background:0.5320,black:0.5800,bubble:0.8640,fireworks:0.6580,full moon:0.5310,lunar:0.7310,moon:0.7310,nature:0.7310,outdoor:0.6470,photomicrograph:0.5120,texture:0.7240",,,,,,,,,,,,2008-08-24 04:07:20,2008,8,7,4,435902840.0,http://www.flickr.com/photos/82141030@N00/2792143564/,"1,229",0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2792155746_053d616dbf.jpg,2792155746,82141030@N00,2008-08-24 04:12:41.0,,-83.574628,42.259556,"abstract:0.5270,black background:0.9260,black:0.9260,fireworks:0.7800,lunar:0.6820,moon:0.6820,nature:0.6820,night:0.5380,outdoor:0.8180,texture:0.6120",,,,,,,,,,,,2008-08-24 04:12:41,2008,8,7,4,435903161.0,http://www.flickr.com/photos/82141030@N00/2792155746/,536,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2792262820_fb258f3897.jpg,2792262820,82141030@N00,2008-06-27 02:41:02.0,,-83.574628,42.259556,"black background:0.6550,black:0.8520,bubble:0.8430,full moon:0.6740,lunar:0.8610,moon:0.8610,nature:0.8610,outdoor:0.8520",,,,,,,,,,,,2008-06-27 02:41:02,2008,6,5,2,430886462.0,http://www.flickr.com/photos/82141030@N00/2792262820/,592,2,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2792262922_958bc92d94.jpg,2792262922,82141030@N00,2008-08-24 05:06:46.0,,-83.574628,42.259556,"bubble:0.5530,cigarette butt:0.5680,gravel:0.5830,nature:0.5830,rock:0.5830",,,,,,,,,,,,2008-08-24 05:06:46,2008,8,7,5,435906406.0,http://www.flickr.com/photos/82141030@N00/2792262922/,328,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2792263322_92c7e8cd27.jpg,2792263322,82141030@N00,2008-07-04 16:52:07.0,,-83.574628,42.259556,"abstract:0.5030,bubble:0.7370,fireworks:0.7410,rain:0.6130,texture:0.5930",,,,,,,,,,,,2008-07-04 16:52:07,2008,7,5,16,431542327.0,http://www.flickr.com/photos/82141030@N00/2792263322/,802,3,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2877083889_ebd0382410.jpg,2877083889,82141030@N00,2008-09-21 22:18:03.0,,-83.574628,42.259556,"abstract:0.9110,ancient:0.6040,art:0.6830,black background:0.9890,black:0.9890,blue:0.5180,bubble:0.5900,ceramic:0.5020,circle:0.8660,curve:0.5400,fractal:0.6090,full moon:0.8930,lunar:1.0000,macro:0.6720,minimalism:0.7040,moon:1.0000,nature:1.0000,night:0.5570,organic pattern:0.5570,pattern:0.7190,photo border:0.6850,quirky:0.6810,round:0.8660,sea:0.5230,serene:0.6180,stoneware:0.5020,sun:0.5700,surreal:0.8430,texture:0.9500,water:0.5520",,,,,,,,,,,,2008-09-21 22:18:03,2008,9,7,22,438387483.0,http://www.flickr.com/photos/82141030@N00/2877083889/,972,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2877084175_24ae6e850a.jpg,2877084175,82141030@N00,2008-09-21 22:14:56.0,,-83.574628,42.259556,"abstract:0.7990,ancient:0.6920,art:0.5350,black background:0.9800,black:0.9800,blackandwhite:0.9130,blue:0.6640,circle:0.9120,curve:0.5660,forest:0.6400,fractal:0.5210,full moon:0.9560,landscape:0.6400,lunar:1.0000,macro:0.6330,minimalism:0.5160,moon:1.0000,nature:1.0000,pattern:0.6040,quirky:0.5560,round:0.9120,satellite:0.5120,sun:0.6690,surreal:0.6480,texture:0.9210",,,,,,,,,,,,2008-09-21 22:14:56,2008,9,7,22,438387296.0,http://www.flickr.com/photos/82141030@N00/2877084175/,910,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2877916738_4a29be6da0.jpg,2877916738,82141030@N00,2008-09-21 22:15:38.0,,-83.574628,42.259556,"abstract:0.9060,ancient:0.7150,art:0.5850,black background:0.9860,black:0.9860,blackandwhite:0.9130,blue:0.6160,circle:0.9300,curve:0.6010,forest:0.7070,fractal:0.6140,full moon:0.9350,landscape:0.7070,lunar:1.0000,macro:0.7290,minimalism:0.6220,moon:1.0000,nature:1.0000,organic pattern:0.5690,pattern:0.7070,quirky:0.6020,round:0.9300,satellite:0.5350,serene:0.5600,sun:0.6750,surreal:0.6720,texture:0.9470",,,,,,,,,,,,2008-09-21 22:15:38,2008,9,7,22,438387338.0,http://www.flickr.com/photos/82141030@N00/2877916738/,958,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2877916944_7de1f2881f.jpg,2877916944,82141030@N00,2008-09-21 22:16:48.0,,-83.574628,42.259556,"abstract:0.8260,ancient:0.7780,art:0.6930,black background:0.9740,black:0.9740,blue:0.5870,ceramic:0.6930,circle:0.8790,earthenware:0.5540,forest:0.6820,fractal:0.5920,full moon:0.8940,landscape:0.6820,lunar:1.0000,macro:0.6910,moon:1.0000,nature:1.0000,pattern:0.5840,quirky:0.5230,round:0.9150,stoneware:0.5890,sun:0.5980,surreal:0.5380,texture:0.9150,vessel:0.5720",,,,,,,,,,,,2008-09-21 22:16:48,2008,9,7,22,438387408.0,http://www.flickr.com/photos/82141030@N00/2877916944/,"5,069",19,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2888524667_177ce232dd.jpg,2888524667,82141030@N00,2008-09-25 23:29:19.0,,-83.574628,42.259556,"black background:0.6560,black:0.6560,fireworks:0.5560,lunar:0.6050,moon:0.6050,nature:0.6050,outdoor:0.7480,sun:0.5170,texture:0.5690",,,,,,,,,,,,2008-09-25 23:29:19,2008,9,4,23,438737359.0,http://www.flickr.com/photos/82141030@N00/2888524667/,"1,594",5,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2913032456_037eb1edcd.jpg,2913032456,82141030@N00,2008-10-04 00:00:00.0,Canon+EOS+DIGITAL+REBEL,-83.574628,42.259556,"outdoor:0.8990,texture:0.5980",800,119,,,29.0,2003.0,dslr,cmos,342.77,6.0,CANON,2008-10-04 00:00:00,2008,10,6,0,439430400.0,http://www.flickr.com/photos/82141030@N00/2913032456/,"1,108",0,Canon+EOS+300D+DIGITAL,37.0
/Users/damoncrockett/Desktop/astrophotography_data/images/2914278402_89c9062f70.jpg,2914278402,82141030@N00,2008-10-05 00:40:30.0,,-83.574628,42.259556,"black background:0.5650,black:0.5650,bubble:0.6860,fireworks:0.8680,lunar:0.6950,moon:0.6950,nature:0.6950,outdoor:0.8750,purple:0.9000,sun:0.5470,texture:0.5020",,,,,,,,,,,,2008-10-05 00:40:30,2008,10,7,0,439519230.0,http://www.flickr.com/photos/82141030@N00/2914278402/,"21,146",66,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2940193577_7a364d347a.jpg,2940193577,82141030@N00,2008-10-14 01:58:00.0,,-83.574628,42.259556,"abstract:0.5050,black background:0.8400,black:0.8400,bubble:0.6380,fireworks:0.6310,lunar:0.7690,moon:0.7690,nature:0.7690,outdoor:0.6520,rain:0.5780,sun:0.5220,texture:0.6640",,,,,,,,,,,,2008-10-14 01:58:00,2008,10,2,1,440301480.0,http://www.flickr.com/photos/82141030@N00/2940193577/,"1,668",1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2968267409_814ff3bd25.jpg,2968267409,82141030@N00,2008-10-24 04:34:17.0,,-83.574628,42.259556,"abstract:0.6930,black background:0.9520,black:0.9540,blackandwhite:0.9610,fireworks:0.5880,lunar:0.5970,monochrome:0.9960,moon:0.5970,nature:0.5970,night:0.6750,outdoor:0.7600,rain:0.5210,texture:0.7620",,,,,,,,,,,,2008-10-24 04:34:17,2008,10,5,4,441174857.0,http://www.flickr.com/photos/82141030@N00/2968267409/,416,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2969112486_c6519a5fa3.jpg,2969112486,82141030@N00,2008-10-24 04:14:22.0,,-83.574628,42.259556,"abstract:0.8060,aurora:0.5240,black background:0.9650,black:0.9650,fireworks:0.5970,lunar:0.6090,minimalism:0.5040,monochrome:0.9880,moon:0.6090,nature:0.6090,night:0.7720,outdoor:0.7460,pattern:0.5250,rain:0.6920,surreal:0.5090,texture:0.8520",,,,,,,,,,,,2008-10-24 04:14:22,2008,10,5,4,441173662.0,http://www.flickr.com/photos/82141030@N00/2969112486/,547,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/9512382029_9d420eab2a.jpg,9512382029,82141030@N00,2013-08-15 00:37:15.0,,,,"black background:0.7300,black:0.7300,full moon:0.8470,light:0.9290,lunar:0.8900,moon:0.8900,nature:0.8900",,,,,,,,,,,,2013-08-15 00:37:15,2013,8,4,0,592879035.0,http://www.flickr.com/photos/82141030@N00/9512382029/,"1,088",4,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2990421236_43cb06fa93.jpg,2990421236,82141030@N00,2008-10-31 18:15:31.0,,-83.574628,42.259556,"cigarette butt:0.5590,fireworks:0.5210,sun:0.5240",,,,,,,,,,,,2008-10-31 18:15:31,2008,10,5,18,441828931.0,http://www.flickr.com/photos/82141030@N00/2990421236/,"3,687",7,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2990421390_713299fe67.jpg,2990421390,82141030@N00,2008-10-31 18:21:30.0,,-83.574628,42.259556,"black background:0.5410,black:0.5410,bubble:0.5430,fireworks:0.5350,outdoor:0.6970,texture:0.6170",,,,,,,,,,,,2008-10-31 18:21:30,2008,10,5,18,441829290.0,http://www.flickr.com/photos/82141030@N00/2990421390/,"1,163",2,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3011683674_e7ba3b8e77.jpg,3011683674,82141030@N00,2008-11-07 18:12:02.0,,-83.574628,42.259556,"abstract:0.5270,bubble:0.6110,pattern:0.5180,texture:0.5590",,,,,,,,,,,,2008-11-07 18:12:02,2008,11,5,18,442433522.0,http://www.flickr.com/photos/82141030@N00/3011683674/,947,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3011683718_392ac93b38.jpg,3011683718,82141030@N00,2008-11-07 18:15:25.0,,-83.574628,42.259556,"abstract:0.6860,bubble:0.7510,fireworks:0.5780,pattern:0.7680,rain:0.6380,texture:0.8700",,,,,,,,,,,,2008-11-07 18:15:25,2008,11,5,18,442433725.0,http://www.flickr.com/photos/82141030@N00/3011683718/,663,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3011683806_b67af4b4aa.jpg,3011683806,82141030@N00,2008-11-07 18:26:24.0,,-83.574628,42.259556,"abstract:0.6500,bubble:0.7420,pattern:0.7310,rain:0.6330,texture:0.8150",,,,,,,,,,,,2008-11-07 18:26:24,2008,11,5,18,442434384.0,http://www.flickr.com/photos/82141030@N00/3011683806/,669,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3011684024_d3755a68e8.jpg,3011684024,82141030@N00,2008-11-07 18:13:21.0,,-83.574628,42.259556,"abstract:0.5340,black:0.6130,bubble:0.5260,texture:0.7150",,,,,,,,,,,,2008-11-07 18:13:21,2008,11,5,18,442433601.0,http://www.flickr.com/photos/82141030@N00/3011684024/,565,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3040009747_35cf52c52f.jpg,3040009747,82141030@N00,2008-11-18 03:35:58.0,,-83.574628,42.259556,"abstract:0.5580,aurora:0.5140,black background:0.8400,black:0.8400,bubble:0.6390,fireworks:0.7260,lunar:0.5660,moon:0.5660,nature:0.5660,night:0.5940,outdoor:0.8810,texture:0.6780",,,,,,,,,,,,2008-11-18 03:35:58,2008,11,2,3,443331358.0,http://www.flickr.com/photos/82141030@N00/3040009747/,"1,631",4,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3040848038_91411983cf.jpg,3040848038,82141030@N00,2008-11-18 03:28:49.0,,-83.574628,42.259556,"abstract:0.5890,aurora:0.5590,black background:0.9140,black:0.9260,fireworks:0.6360,lunar:0.5560,monochrome:0.9650,moon:0.5560,nature:0.5590,night:0.6010,outdoor:0.8830,rain:0.5850,texture:0.6320",,,,,,,,,,,,2008-11-18 03:28:49,2008,11,2,3,443330929.0,http://www.flickr.com/photos/82141030@N00/3040848038/,661,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3055707204_9120378e89.jpg,3055707204,82141030@N00,2008-11-24 01:55:26.0,,-83.574628,42.259556,"lunar:0.5130,moon:0.5130,nature:0.5130,outdoor:0.8460,sun:0.7510",,,,,,,,,,,,2008-11-24 01:55:26,2008,11,1,1,443843726.0,http://www.flickr.com/photos/82141030@N00/3055707204/,"4,804",14,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3055707368_b57e0b6f1f.jpg,3055707368,82141030@N00,2008-11-24 02:30:24.0,,-83.574628,42.259556,"fireworks:0.7360,lunar:0.5900,moon:0.5900,nature:0.5900,sun:0.6300",,,,,,,,,,,,2008-11-24 02:30:24,2008,11,1,2,443845824.0,http://www.flickr.com/photos/82141030@N00/3055707368/,"1,457",8,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3069898417_45677e13aa.jpg,3069898417,82141030@N00,2008-11-30 00:08:32.0,,-83.574628,42.259556,"abstract:0.5030,art:0.7020,black background:0.9520,black:0.9520,blur:0.8540,circle:0.7320,fire:0.8930,flame:0.8930,full moon:0.8440,light painting:0.7020,light:0.9280,lunar:0.8780,moon:0.8780,nature:0.8780,neon light:0.5460,round:0.7320,sun:0.6730",,,,,,,,,,,,2008-11-30 00:08:32,2008,11,7,0,444355712.0,http://www.flickr.com/photos/82141030@N00/3069898417/,471,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3087990421_7484cbf6f6.jpg,3087990421,82141030@N00,2008-12-06 21:22:14.0,Canon+EOS+DIGITAL+REBEL,-83.574628,42.259556,"car:0.5010,electronics:0.5220,firearm:0.6630,gun:0.6630,indoor:0.9320,lego:0.5890,motor:0.6630,race car:0.5010,vehicle:0.5010",100,1%2F60,4,50.0,29.0,2003.0,dslr,cmos,342.77,6.0,CANON,2008-12-06 21:22:14,2008,12,6,21,444950534.0,http://www.flickr.com/photos/82141030@N00/3087990421/,438,0,Canon+EOS+300D+DIGITAL,37.0
/Users/damoncrockett/Desktop/astrophotography_data/images/3112113603_ed2dfbaf7b.jpg,3112113603,82141030@N00,2008-12-13 00:00:00.0,Canon+EOS+DIGITAL+REBEL,-83.574628,42.259556,"ancient:0.7660,animal:0.5960,black background:0.9420,black:0.9420,circle:0.9230,curve:0.6410,forest:0.5900,full moon:0.9910,jellyfish:0.5960,landscape:0.5900,lunar:1.0000,macro:0.6570,moon:1.0000,nature:1.0000,round:0.9230,satellite:0.7220,sun:0.5580,texture:0.5080",100,1%2F1600,,,29.0,2003.0,dslr,cmos,342.77,6.0,CANON,2008-12-13 00:00:00,2008,12,6,0,445478400.0,http://www.flickr.com/photos/82141030@N00/3112113603/,"2,217",16,Canon+EOS+300D+DIGITAL,37.0
/Users/damoncrockett/Desktop/astrophotography_data/images/3149781544_ee8fe140da.jpg,3149781544,82141030@N00,2008-12-29 23:10:40.0,,-83.574628,42.259556,"abstract:0.6190,black background:0.6120,black:0.8930,blackandwhite:0.9490,lunar:0.6140,moon:0.6020,nature:0.6140,texture:0.7670",,,,,,,,,,,,2008-12-29 23:10:40,2008,12,1,23,446944240.0,http://www.flickr.com/photos/82141030@N00/3149781544/,763,2,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3149781584_f8772d60bd.jpg,3149781584,82141030@N00,2008-12-29 23:15:14.0,,-83.574628,42.259556,"abstract:0.5090,black background:0.6550,black:0.6550,bubble:0.6280,fireworks:0.6920,lunar:0.5280,moon:0.5280,nature:0.5280,pattern:0.5130,texture:0.6300",,,,,,,,,,,,2008-12-29 23:15:14,2008,12,1,23,446944514.0,http://www.flickr.com/photos/82141030@N00/3149781584/,868,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3153227552_3b69e8df2b.jpg,3153227552,82141030@N00,2008-12-31 02:23:58.0,,-83.574628,42.259556,outdoor:0.6460,,,,,,,,,,,,2008-12-31 02:23:58,2008,12,3,2,447042238.0,http://www.flickr.com/photos/82141030@N00/3153227552/,"1,038",1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3177901691_f3164b0740.jpg,3177901691,82141030@N00,2009-01-07 21:07:01.0,,-83.574628,42.259556,"abstract:0.6860,ancient:0.5690,black background:0.9670,black:0.9670,blue:0.5270,circle:0.7910,curve:0.7790,full moon:0.9020,lunar:1.0000,macro:0.6890,moon:1.0000,nature:1.0000,round:0.7910,satellite:0.7020,sun:0.7430,texture:0.6750",,,,,,,,,,,,2009-01-07 21:07:01,2009,1,3,21,447714421.0,http://www.flickr.com/photos/82141030@N00/3177901691/,"3,027",25,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3227075619_4a77159df8.jpg,3227075619,82141030@N00,2009-01-25 23:38:03.0,,-83.574628,42.259556,"bubble:0.5190,snow:0.5210",,,,,,,,,,,,2009-01-25 23:38:03,2009,1,7,23,449278683.0,http://www.flickr.com/photos/82141030@N00/3227075619/,462,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/8302865760_e920b72083.jpg,8302865760,82141030@N00,2012-12-23 22:54:41.0,,,,"abstract:0.9750,alcohol:0.7500,art:0.5290,beverage:0.7500,black background:0.9820,black:0.9820,blackandwhite:0.9710,bowl:0.7920,circle:0.5410,curve:0.6220,dish:0.7920,food:0.7500,fractal:0.5650,full moon:0.6650,hand:0.5590,hands:0.6220,kitchen ware:0.7920,lunar:0.9930,macro:0.6130,minimalism:0.9240,monochrome:0.9200,moon:0.9930,nature:0.9930,night:0.5030,organic pattern:0.7560,pattern:0.8550,photo border:0.7520,plant:0.5430,quirky:0.7300,radiogram:0.6030,rain:0.5250,round:0.5410,serene:0.7730,sign:0.5420,street sign:0.5420,surreal:0.7480,symmetry:0.7100,text:0.5420,texture:0.9650,tree:0.5430,urban decay:0.5520,vessel:0.7180,water:0.7530,wine:0.7500",,,,,,,,,,,,2012-12-23 22:54:41,2012,12,7,22,572655281.0,http://www.flickr.com/photos/82141030@N00/8302865760/,"1,101",0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3227929322_1ab6f2a4a9.jpg,3227929322,82141030@N00,2009-01-25 20:15:17.0,,-83.574628,42.259556,texture:0.6190,,,,,,,,,,,,2009-01-25 20:15:17,2009,1,7,20,449266517.0,http://www.flickr.com/photos/82141030@N00/3227929322/,574,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3250196846_b93ecb2c81.jpg,3250196846,82141030@N00,2009-02-03 03:26:29.0,,-83.574628,42.259556,"abstract:0.5540,black background:0.9810,black:0.9810,curve:0.6210,full moon:0.7640,lunar:0.9800,minimalism:0.7080,moon:0.9800,nature:0.9800,quirky:0.6390,surreal:0.5230,texture:0.6720",,,,,,,,,,,,2009-02-03 03:26:29,2009,2,2,3,449983589.0,http://www.flickr.com/photos/82141030@N00/3250196846/,510,3,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3266368298_d925da32e7.jpg,3266368298,82141030@N00,2009-02-09 04:24:02.0,,-83.574628,42.259556,"abstract:0.5310,ancient:0.7360,black background:0.9630,black:0.9630,blue:0.6080,circle:0.9210,forest:0.5740,full moon:0.9970,landscape:0.5740,lunar:1.0000,macro:0.6130,moon:1.0000,nature:1.0000,pattern:0.5580,round:0.9240,satellite:0.5600,sun:0.5800,texture:0.5600",,,,,,,,,,,,2009-02-09 04:24:02,2009,2,1,4,450505442.0,http://www.flickr.com/photos/82141030@N00/3266368298/,"3,415",10,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3312381449_b97dc19c92.jpg,3312381449,82141030@N00,2009-02-26 21:46:09.0,,-83.574628,42.259556,"black background:0.6230,black:0.6580,bubble:0.5930,fireworks:0.6390,outdoor:0.7240,rain:0.5390,texture:0.6480",,,,,,,,,,,,2009-02-26 21:46:09,2009,2,4,21,452036769.0,http://www.flickr.com/photos/82141030@N00/3312381449/,"1,092",0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3312385781_1f11ee2b9a.jpg,3312385781,82141030@N00,2009-02-26 21:29:53.0,,-83.574628,42.259556,"abstract:0.6760,black background:0.8990,black:0.8990,bubble:0.7040,fireworks:0.7320,lunar:0.5940,moon:0.5940,nature:0.5940,night:0.5840,outdoor:0.7060,rain:0.6620,texture:0.8220",,,,,,,,,,,,2009-02-26 21:29:53,2009,2,4,21,452035793.0,http://www.flickr.com/photos/82141030@N00/3312385781/,773,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3312388933_81d9226b91.jpg,3312388933,82141030@N00,2009-02-26 21:47:42.0,,-83.574628,42.259556,indoor:0.5380,,,,,,,,,,,,2009-02-26 21:47:42,2009,2,4,21,452036862.0,http://www.flickr.com/photos/82141030@N00/3312388933/,"1,040",6,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3313207964_19c4f9174c.jpg,3313207964,82141030@N00,2009-02-26 21:45:10.0,,-83.574628,42.259556,"abstract:0.5670,black background:0.8040,black:0.8040,bubble:0.6990,lunar:0.6880,moon:0.6880,nature:0.6880,rain:0.5770,texture:0.6720",,,,,,,,,,,,2009-02-26 21:45:10,2009,2,4,21,452036710.0,http://www.flickr.com/photos/82141030@N00/3313207964/,"1,333",1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3313216722_d00678a95f.jpg,3313216722,82141030@N00,2009-02-26 21:28:36.0,,-83.574628,42.259556,"abstract:0.6370,black:0.5590",,,,,,,,,,,,2009-02-26 21:28:36,2009,2,4,21,452035716.0,http://www.flickr.com/photos/82141030@N00/3313216722/,756,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/8329143584_c1662b7e90.jpg,8329143584,82141030@N00,2012-12-31 01:06:48.0,,,,"ball:0.5080,black background:0.9020,black:0.9020,clam:0.5270,food:0.5270,full moon:0.7720,lunar:0.9080,moon:0.9080,nature:0.9080,round:0.6500",,,,,,,,,,,,2012-12-31 01:06:48,2012,12,1,1,573268008.0,http://www.flickr.com/photos/82141030@N00/8329143584/,975,2,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3397904736_e347bf6e3e.jpg,3397904736,82141030@N00,2009-03-30 00:34:57.0,,-83.574628,42.259556,"aurora:0.5410,black background:0.9300,black:0.9300,fireworks:0.6660,forest:0.5470,landscape:0.5470,lunar:0.5710,moon:0.5710,nature:0.5710,night:0.6400,outdoor:0.8740,rain:0.5800",,,,,,,,,,,,2009-03-30 00:34:57,2009,3,1,0,454725297.0,http://www.flickr.com/photos/82141030@N00/3397904736/,734,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3397904794_e80ef6a5c9.jpg,3397904794,82141030@N00,2009-03-30 00:31:54.0,,-83.574628,42.259556,"abstract:0.5220,black background:0.8640,black:0.8640,fireworks:0.6510,lunar:0.7520,moon:0.7240,nature:0.7520,outdoor:0.6480,texture:0.5260",,,,,,,,,,,,2009-03-30 00:31:54,2009,3,1,0,454725114.0,http://www.flickr.com/photos/82141030@N00/3397904794/,"1,884",12,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3408992858_162e350246.jpg,3408992858,82141030@N00,2009-04-03 02:16:50.0,,-83.574628,42.259556,"abstract:0.7540,ancient:0.6310,arch:0.5130,architecture:0.5130,black background:0.9840,black:0.9840,blackandwhite:0.9320,curve:0.9010,fireworks:0.5670,full moon:0.8320,gravestone:0.5450,lunar:0.9940,macro:0.5720,minimalism:0.6550,moon:0.9940,nature:0.9940,texture:0.6980",,,,,,,,,,,,2009-04-03 02:16:50,2009,4,5,2,455077010.0,http://www.flickr.com/photos/82141030@N00/3408992858/,"3,973",6,,
