lon,lat,ISO,size,make,secpast,views,type,x,y
-4.015245,50.847681,100,332.27,CANON,565211650.0,845,dslr,35.0,5.0
-4.015245,50.847681,100,332.27,CANON,565211668.0,757,dslr,47.0,24.0
0.020009,51.437731,1600,332.27,CANON,575928164.0,958,dslr,47.0,24.0
0.020009,51.437731,400,332.27,CANON,575925271.0,661,dslr,47.0,24.0
0.020009,51.437731,400,332.27,CANON,575925183.0,478,dslr,16.0,15.0
0.202946,51.368752,800,332.27,CANON,551400654.0,1117,dslr,16.0,15.0
0.202946,51.368752,800,332.27,CANON,555641173.0,495,dslr,16.0,15.0
0.020009,51.437731,400,332.27,CANON,575924727.0,213,dslr,35.0,29.0
0.020009,51.437731,100,332.27,CANON,575927944.0,175,dslr,14.0,32.0
0.020009,51.437731,400,332.27,CANON,575924983.0,277,dslr,18.0,38.0
0.049631,51.46509,100,332.27,CANON,555624671.0,2705,dslr,18.0,38.0
-0.000858,51.477186,100,332.27,CANON,549226340.0,129,dslr,10.0,29.0
0.020009,51.437731,200,332.27,CANON,575924390.0,213,dslr,10.0,29.0
0.202946,51.368752,400,332.27,CANON,555639994.0,380,dslr,5.0,21.0
0.020009,51.437731,200,332.27,CANON,575924309.0,320,dslr,5.0,21.0
0.202946,51.368752,800,332.27,CANON,555641721.0,404,dslr,48.0,23.0
0.202946,51.368752,800,332.27,CANON,555641644.0,324,dslr,36.0,38.0
0.202946,51.368752,800,332.27,CANON,555640343.0,523,dslr,36.0,38.0
0.049631,51.46509,100,332.27,CANON,555624335.0,760,dslr,36.0,38.0
-122.131801,47.695797,800,328.56,CANON,428542566.0,3391,dslr,39.0,41.0
-106.274989,31.747597,6400,372.88,NIKON,474175204.0,274,dslr,32.0,32.0
-105.4006,31.712104,200,372.88,NIKON,428618672.0,1060,dslr,32.0,32.0
-115.821311,33.753841,1600,332.27,CANON,585190609.0,4423,dslr,14.0,30.0
172.500028,-43.734669,2000,861.6,NIKON,609198630.0,1083,dslr,8.0,29.0
172.499685,-43.73746,2500,861.6,NIKON,609199870.0,1298,dslr,7.0,19.0
172.499084,-43.734669,2500,861.6,NIKON,609199660.0,1635,dslr,14.0,30.0
172.49947,-43.735042,2500,861.6,NIKON,609199505.0,3313,dslr,7.0,19.0
172.499599,-43.735817,2500,861.6,NIKON,609199127.0,1320,dslr,34.0,31.0
-100.370578,25.656536,100,342.77,CANON,314653805.0,123,dslr,8.0,18.0
1.308832,52.659699,200,372.88,NIKON,511733007.0,45,dslr,14.0,31.0
-89.226279,33.876651,100,328.56,CANON,371774402.0,165,dslr,8.0,18.0
-104.781666,44.368,1600,328.56,CANON,433466383.0,36,dslr,9.0,19.0
-104.781666,44.368,1600,328.56,CANON,433466383.0,77,dslr,14.0,31.0
-78.184994,38.841675,100,342.77,CANON,283823450.0,256,dslr,8.0,18.0
-78.184994,38.841675,100,342.77,CANON,283822510.0,96,dslr,21.0,19.0
-78.184994,38.841675,100,342.77,CANON,283818046.0,43,dslr,21.0,19.0
-78.184994,38.841675,100,342.77,CANON,283819322.0,40,dslr,21.0,19.0
-78.184994,38.841675,100,342.77,CANON,283822928.0,34,dslr,21.0,19.0
-78.184994,38.841675,100,342.77,CANON,283819650.0,36,dslr,21.0,19.0
-78.184994,38.841675,100,342.77,CANON,283820102.0,43,dslr,21.0,19.0
-78.184994,38.841675,100,342.77,CANON,283820430.0,48,dslr,21.0,19.0
-78.184994,38.841675,100,342.77,CANON,283820870.0,38,dslr,21.0,19.0
-78.184994,38.841675,100,342.77,CANON,283817634.0,44,dslr,21.0,19.0
-78.184994,38.841675,100,342.77,CANON,283821260.0,31,dslr,21.0,19.0
-78.184994,38.841675,100,342.77,CANON,283821900.0,40,dslr,21.0,19.0
-86.810317,40.416363,1600,372.88,PENTAX,555279621.0,145,dslr,21.0,19.0
-95.092313,29.559314,640,372.88,NIKON,465167827.0,831,dslr,41.0,7.0
-95.091637,29.55987,640,372.88,NIKON,465167905.0,572,dslr,41.0,7.0
-95.091637,29.55987,640,372.88,NIKON,465167891.0,471,dslr,39.0,9.0
-95.092313,29.559314,640,372.88,NIKON,465167864.0,217,dslr,41.0,7.0
168.663253,-45.03144,160,41.5152,FUJIFILM,356489235.0,409,c,16.0,47.0
-102.304687,49.951219,400,41.5152,FUJIFILM,352425600.0,363,c,16.0,47.0
-2.306585,53.234708,160,41.5152,FUJIFILM,313615445.0,125,c,27.0,14.0
-2.306585,53.234785,160,41.5152,FUJIFILM,313616100.0,90,c,32.0,37.0
-2.306842,53.234091,160,41.5152,FUJIFILM,313616631.0,211,c,32.0,37.0
-3.021526,54.439026,160,41.5152,FUJIFILM,315619200.0,101,c,48.0,23.0
-3.021532,54.438913,160,41.5152,FUJIFILM,315619200.0,130,c,47.0,25.0
-5.085282,51.790262,800,332.27,CANON,532045381.0,151,dslr,47.0,25.0
-5.085153,51.790169,800,332.27,CANON,532044944.0,154,dslr,47.0,25.0
-3.18067,51.481258,800,332.27,CANON,536543164.0,1112,dslr,43.0,26.0
-3.18067,51.481258,800,332.27,CANON,536543293.0,528,dslr,43.0,26.0
-15.572025,27.962073,200,367.35,NIKON,492740673.0,259,dslr,,
-111.805715,34.824654,5000,864.0,CANON,587617018.0,2978,dslr,,
-111.599243,34.838182,3200,864.0,CANON,596144923.0,5040,dslr,,
-0.447864,53.758403,200,332.27,CANON,541877389.0,1735,dslr,,
10.53327,51.720328,80,9.72,ERICSSON,555312336.0,2128,phone,,
10.532712,51.720408,125,24.7104,SONY,555309406.0,2385,c,,
10.532798,51.720475,320,24.7104,SONY,555309296.0,2323,c,,
10.52885,51.721538,80,24.7104,SONY,555312360.0,2012,c,,
10.53297,51.720461,80,9.72,ERICSSON,555313712.0,2150,phone,,
10.532712,51.720621,80,24.7104,SONY,555311381.0,2111,c,,
10.532369,51.72082,100,9.72,ERICSSON,555313216.0,2074,phone,,
10.533142,51.720541,80,24.7104,SONY,555310040.0,2124,c,,
10.519229,51.710708,800,864.0,CANON,561683465.0,3287,dslr,,
10.533356,51.720289,125,24.7104,SONY,555309997.0,2727,c,,
-116.154842,34.092331,800,864.0,CANON,596601711.0,3484,dslr,,
-124.47369,49.360883,3200,370.52,NIKON,513898875.0,248,dslr,,
-124.603672,48.133272,3200,372.88,NIKON,495690573.0,88,dslr,,
-113.800102,48.682999,1000,372.88,NIKON,497055430.0,104,dslr,,
-7.082233,52.42158,6400,372.88,NIKON,472100400.0,244,dslr,,
-123.7453,47.818298,6400,372.88,NIKON,495692378.0,369,dslr,,
-124.110146,48.810085,1000,372.88,NIKON,496109015.0,142,dslr,,
-113.800102,48.682999,200,372.88,NIKON,497055335.0,21,dslr,,
-7.082233,52.42158,4000,372.88,NIKON,472101091.0,101,dslr,,
-123.7453,47.818298,6400,372.88,NIKON,495691172.0,254,dslr,,
-7.082233,52.42158,5000,372.88,NIKON,472104910.0,362,dslr,,
-124.603672,48.133272,2500,372.88,NIKON,495691080.0,74,dslr,,
8.646283,50.55756,200,328.56,CANON,524528997.0,309,dslr,,
-0.978298,50.983235,1600,372.88,PENTAX,498004209.0,448,dslr,,
-0.477218,43.208679,800,328.56,CANON,499998232.0,2522,dslr,,
-2.654914,56.840898,400,44.8692,PANASONIC,482360635.0,97,c,,
-2.654914,56.840898,80,44.8692,PANASONIC,482438145.0,33,c,,
-2.654914,56.840898,200,44.8692,PANASONIC,482360817.0,53,c,,
19.039306,47.528329,100,328.56,CANON,537310783.0,1290,dslr,,
-122.718213,45.47475,1600,328.56,CANON,419891556.0,92,dslr,,
-122.718213,45.47475,100,328.56,CANON,419893414.0,134,dslr,,
-79.096015,35.915217,800,328.56,CANON,416700598.0,108,dslr,,
-79.096015,35.915217,100,328.56,CANON,416700927.0,51,dslr,,
-79.096015,35.915217,400,328.56,CANON,416700664.0,90,dslr,,
5.225361,60.318177,800,332.27,CANON,536966912.0,1112,dslr,,
5.225361,60.318177,800,332.27,CANON,536966786.0,205,dslr,,
5.225361,60.318177,1600,332.27,CANON,537658325.0,109,dslr,,
-5.454325,36.755974,1600,332.27,CANON,559450710.0,884,dslr,,
-115.320281,35.343443,5000,861.6,NIKON,579295642.0,3179,dslr,,
-114.506607,36.423796,3200,861.6,NIKON,579385667.0,382,dslr,,
-114.90026,35.796763,5000,861.6,NIKON,579295334.0,2941,dslr,,
-105.594749,40.399901,320,372.88,NIKON,428024426.0,731,dslr,,
-105.594749,40.399901,200,372.88,NIKON,428022919.0,12159,dslr,,
-105.594749,40.399901,320,372.88,NIKON,427852005.0,1485,dslr,,
-4.263939,43.324713,800,332.27,CANON,604886400.0,7977,dslr,,
-4.263939,43.324713,800,332.27,CANON,604886400.0,6423,dslr,,
-4.263939,43.324713,800,332.27,CANON,606453249.0,6157,dslr,,
-4.263939,43.324713,800,332.27,CANON,604886400.0,6564,dslr,,
-4.263939,43.324713,800,332.27,CANON,604886400.0,13961,dslr,,
-4.328538,55.928781,50,38.277552,MINOLTA,305594153.0,441,c,,
-4.356937,55.930933,800,328.56,CANON,444503561.0,245,dslr,,
-4.328538,55.928781,800,328.56,CANON,434584719.0,646,dslr,,
-4.328538,55.928781,50,38.277552,MINOLTA,322686232.0,1566,c,,
-4.328538,55.928781,50,38.277552,MINOLTA,371772858.0,517,c,,
5.834469,53.205307,640,332.27,CANON,548882337.0,530,dslr,,
-124.977378,50.032697,1600,864.0,CANON,496883673.0,66,dslr,,
-124.977378,50.032697,6400,864.0,CANON,496877533.0,65,dslr,,
-124.977378,50.032697,1600,864.0,CANON,496882338.0,63,dslr,,
-124.977378,50.032697,1600,864.0,CANON,496882132.0,60,dslr,,
-124.977378,50.032697,1600,864.0,CANON,496882996.0,72,dslr,,
-124.977378,50.032697,1600,864.0,CANON,496881639.0,45,dslr,,
-82.827334,40.105833,1000,15.5268,APPLE,516230306.0,524,phone,,
-0.001673,51.477941,1600,328.56,CANON,548962944.0,1070,dslr,,
-79.451923,43.673715,160,28.0735,NIKON,490744526.0,1571,b,,
-78.516079,45.577222,1600,41.5152,NIKON,589489177.0,586,c,,
-74.002189,40.740721,1600,332.27,CANON,509258334.0,184,dslr,,
-74.002189,40.740689,1600,332.27,CANON,509258347.0,110,dslr,,
-74.002146,40.740705,1600,332.27,CANON,509258347.0,147,dslr,,
-74.002189,40.740559,1600,332.27,CANON,509253822.0,203,dslr,,
146.259399,-41.158359,4000,864.0,CANON,593904525.0,4281,dslr,,
-105.200109,40.203727,5000,864.0,CANON,612333163.0,1621,dslr,,
24.752599,59.43647,640,367.35,NIKON,535239353.0,156,dslr,,
123.894638,10.31009,1600,332.27,CANON,539911253.0,638,dslr,,
123.895912,10.304279,1600,332.27,CANON,539909958.0,667,dslr,,
65.526779,57.166568,400,332.27,CANON,501223991.0,101,dslr,,
-74.611072,41.206684,800,368.95,SONY,571808514.0,18695,dslr,,
-74.621908,41.205066,400,368.95,SONY,549945739.0,2210,dslr,,
-120.283069,37.824158,3200,368.95,SONY,587701679.0,8308,dslr,,
-121.179885,37.064903,3200,368.95,SONY,585202617.0,16803,dslr,,
-120.379686,37.842054,3200,368.95,SONY,580368462.0,25570,dslr,,
-120.449752,37.895175,3200,368.95,SONY,584767278.0,31375,dslr,,
-74.614076,41.205135,800,368.95,SONY,571808436.0,18828,dslr,,
-122.393989,37.182783,3200,368.95,SONY,587444822.0,4556,dslr,,
-120.289993,37.821175,3200,368.95,SONY,587705642.0,12269,dslr,,
-120.393719,38.971354,3200,368.95,SONY,590110243.0,49730,dslr,,
-120.25835,37.770171,3200,368.95,SONY,587961900.0,9322,dslr,,
-121.550674,37.11573,3200,368.95,SONY,542009958.0,1307,dslr,,
-74.6103,41.207395,100,368.95,SONY,562697391.0,1169,dslr,,
-122.477045,37.831412,100,368.95,SONY,576285431.0,28369,dslr,,
-75.189142,39.97018,400,368.95,SONY,548535786.0,1622,dslr,,
-121.17495,36.560324,1600,368.95,SONY,581835796.0,104904,dslr,,
-74.612596,41.206208,800,368.95,SONY,553654523.0,2543,dslr,,
-74.655961,41.169383,1600,368.95,SONY,573862521.0,19356,dslr,,
-74.78239,41.424129,800,368.95,SONY,564259926.0,26141,dslr,,
-74.735667,41.210833,3200,368.95,SONY,551041580.0,6408,dslr,,
-74.612499,41.206241,400,368.95,SONY,550258245.0,5319,dslr,,
-74.705872,41.257775,1600,368.95,SONY,557013768.0,15405,dslr,,
-122.264109,37.077307,800,368.95,SONY,532646961.0,1244,dslr,,
-122.503545,37.716264,800,368.95,SONY,578093173.0,23481,dslr,,
-74.612939,41.205756,400,368.95,SONY,550085296.0,12886,dslr,,
-121.195163,36.600645,1600,368.95,SONY,581835796.0,10674,dslr,,
-120.379557,37.841783,3200,368.95,SONY,580368365.0,16047,dslr,,
-120.515599,37.840868,1600,368.95,SONY,579851755.0,8406,dslr,,
-119.973449,38.274844,3200,368.95,SONY,586839775.0,29425,dslr,,
-120.51414,37.841173,1600,368.95,SONY,579851755.0,3788,dslr,,
-121.54145,37.091247,3200,368.95,SONY,584081881.0,4651,dslr,,
-121.090278,37.317751,400,368.95,SONY,583558465.0,5134,dslr,,
-120.346298,37.829853,1600,368.95,SONY,584508921.0,12926,dslr,,
-122.061538,37.602332,3200,368.95,SONY,574563684.0,10621,dslr,,
-120.446548,37.893821,3200,368.95,SONY,584598140.0,133338,dslr,,
-74.621876,41.20511,400,368.95,SONY,549945739.0,3381,dslr,,
-122.060852,37.658785,400,368.95,SONY,579730439.0,5920,dslr,,
-120.721378,37.799153,3200,368.95,SONY,579417377.0,2801,dslr,,
-120.718524,37.802968,3200,368.95,SONY,579418932.0,8652,dslr,,
-120.724253,37.795711,400,368.95,SONY,579421654.0,11214,dslr,,
-74.612896,41.205958,800,368.95,SONY,569719678.0,19926,dslr,,
-74.613797,41.205215,3200,368.95,SONY,569473313.0,19330,dslr,,
-122.1949,37.011108,3200,368.95,SONY,578699222.0,8344,dslr,,
-60.609211,-32.994374,80,24.745152,CANON,503093023.0,348,c,,
-60.642814,-32.960858,80,24.745152,CANON,541892095.0,627,c,,
-0.539317,41.686833,400,372.88,NIKON,547236788.0,1476,dslr,,
-0.539317,41.686833,100,372.88,NIKON,547237384.0,579,dslr,,
-76.582496,38.541032,1600,328.56,CANON,513893791.0,1919,dslr,,
-124.016708,44.929508,200,328.56,CANON,491179214.0,27,dslr,,
12.784245,43.940899,3200,370.52,NIKON,580076663.0,871,dslr,,
12.783794,43.941772,640,370.52,NIKON,580075982.0,776,dslr,,
7.658371,46.920988,800,370.52,NIKON,537994354.0,2491,dslr,,
7.658286,46.920841,800,370.52,NIKON,537995540.0,3429,dslr,,
147.434141,-42.904545,320,224.9,OLYMPUS,452382251.0,178,dslr,,
-122.296714,47.518302,1600,372.88,NIKON,488892126.0,71,dslr,,
-72.201558,41.362605,200,372.88,NIKON,494531655.0,79,dslr,,
-74.012446,40.728331,200,372.88,NIKON,500572220.0,81,dslr,,
-74.012188,40.728287,3200,372.88,NIKON,500573926.0,39,dslr,,
-72.109365,41.302571,3200,372.88,NIKON,498087718.0,46,dslr,,
-72.201558,41.362605,800,372.88,NIKON,494531407.0,91,dslr,,
-74.012221,40.728299,3200,372.88,NIKON,500574018.0,45,dslr,,
-72.201558,41.362605,3200,372.88,NIKON,494531331.0,84,dslr,,
-74.110695,45.784049,3200,41.5152,CANON,523937384.0,354,c,,
-1.056661,53.950653,200,224.9,OLYMPUS,481239242.0,535,dslr,,
-1.056661,53.950653,400,224.9,OLYMPUS,481238880.0,180,dslr,,
-1.056661,53.950653,200,224.9,OLYMPUS,481239372.0,263,dslr,,
-1.056661,53.950653,100,224.9,OLYMPUS,481239025.0,410,dslr,,
-77.642295,38.655763,1600,366.6,SONY,508647491.0,627,dslr,,
-77.642281,38.655636,1600,366.6,SONY,508646039.0,439,dslr,,
-77.642231,38.655769,1600,366.6,SONY,508644811.0,419,dslr,,
-77.64232,38.65578,800,366.6,SONY,529972413.0,449,dslr,,
-77.639637,38.658105,1600,366.6,SONY,515359265.0,1339,dslr,,
-77.642537,38.655659,100,372.88,SONY,536371199.0,783,dslr,,
-77.642505,38.655756,1600,366.6,SONY,534118540.0,317,dslr,,
-77.642153,38.655775,1600,366.6,SONY,508643806.0,363,dslr,,
-77.642273,38.655713,6400,366.6,SONY,507776203.0,1533,dslr,,
-77.642148,38.655755,1600,366.6,SONY,508643417.0,473,dslr,,
-77.642106,38.656269,1600,366.6,SONY,525130711.0,801,dslr,,
-77.642378,38.655841,400,366.6,SONY,520991663.0,360,dslr,,
-77.642345,38.655683,100,366.6,SONY,511316359.0,705,dslr,,
-77.642348,38.655644,3200,366.6,SONY,508651895.0,525,dslr,,
-77.642348,38.655644,3200,366.6,SONY,508655543.0,603,dslr,,
-77.642348,38.655644,3200,366.6,SONY,508653463.0,514,dslr,,
-77.642289,38.655716,3200,366.6,SONY,508650764.0,414,dslr,,
-77.642284,38.655663,800,366.6,SONY,507785761.0,768,dslr,,
-77.642334,38.655747,800,366.6,SONY,524439516.0,6619,dslr,,
-77.642348,38.655644,3200,366.6,SONY,508651895.0,1371,dslr,,
-77.642348,38.655644,3200,366.6,SONY,508655543.0,1123,dslr,,
-77.642148,38.655755,1600,366.6,SONY,508643417.0,501,dslr,,
-77.642259,38.655722,6400,366.6,SONY,528333146.0,698,dslr,,
-77.642348,38.655644,3200,366.6,SONY,508653463.0,604,dslr,,
-77.642767,38.655669,1600,366.6,SONY,518474303.0,3036,dslr,,
-77.642353,38.655722,1600,366.6,SONY,507784833.0,638,dslr,,
-77.642348,38.655644,3200,366.6,SONY,508655725.0,450,dslr,,
-88.317413,31.57101,800,328.56,CANON,575029209.0,109,dslr,,
87.30468,22.322725,800,332.27,CANON,504215909.0,379,dslr,,
9.071119,48.824208,200,332.27,CANON,547595620.0,665,dslr,,
-123.043516,49.3291,200,372.88,NIKON,607990379.0,588,dslr,,
7.705106,48.783695,3200,332.27,CANON,536535046.0,121,dslr,,
-6.168708,53.442979,400,365.04,SONY,544644490.0,2463,dslr,,
-6.160429,53.449691,100,372.88,NIKON,544040544.0,553,dslr,,
-122.681922,49.204672,6400,332.27,CANON,509245274.0,472,dslr,,
-119.444636,49.018385,800,332.27,CANON,491094932.0,742,dslr,,
-120.806007,45.694699,3200,864.0,NIKON,495326721.0,37725,dslr,,
-120.806007,45.694699,3200,864.0,NIKON,495327058.0,4564,dslr,,
-120.806007,45.694699,3200,864.0,NIKON,495327827.0,4049,dslr,,
-120.806007,45.694699,3200,864.0,NIKON,494462882.0,53312,dslr,,
-87.504043,34.865651,400,372.88,NIKON,561081607.0,360,dslr,,
-87.516403,34.865651,400,372.88,NIKON,566265218.0,178,dslr,,
-87.505416,34.870158,400,372.88,NIKON,561081663.0,305,dslr,,
-87.512283,34.867904,400,372.88,NIKON,561081764.0,187,dslr,,
-87.508163,34.871285,400,372.88,NIKON,561081386.0,349,dslr,,
-87.515029,34.873538,400,372.88,NIKON,561081733.0,385,dslr,,
-87.513656,34.866778,400,372.88,NIKON,561081337.0,342,dslr,,
-87.505416,34.864524,400,372.88,NIKON,561080892.0,118,dslr,,
-87.504043,34.872411,400,372.88,NIKON,561080115.0,310,dslr,,
-87.50679,34.870158,400,372.88,NIKON,561081447.0,338,dslr,,
-87.505416,34.869031,400,372.88,NIKON,561081270.0,114,dslr,,
-87.512283,34.863397,400,372.88,NIKON,561080148.0,360,dslr,,
-87.499923,34.866778,400,372.88,NIKON,561081303.0,131,dslr,,
-87.512283,34.863397,400,372.88,NIKON,561080289.0,166,dslr,,
-87.499923,34.85889,400,372.88,NIKON,561080252.0,143,dslr,,
-87.501296,34.870158,400,372.88,NIKON,561081699.0,102,dslr,,
-118.776025,36.570872,1600,365.04,PENTAX,499822079.0,57,dslr,,
-101.949198,43.742638,6400,864.0,CANON,502662763.0,147,dslr,,
-118.776025,36.570872,200,365.04,PENTAX,499817730.0,52,dslr,,
149.065911,-31.274736,5000,864.0,CANON,564014619.0,2469,dslr,,
149.061834,-31.271911,5000,864.0,CANON,564105543.0,1090,dslr,,
149.067585,-31.275213,6400,864.0,CANON,564006732.0,1334,dslr,,
149.062242,-31.272902,5000,864.0,CANON,564105543.0,5330,dslr,,
-80.541061,43.469533,400,328.56,CANON,429481529.0,176,dslr,,
-80.577925,43.521936,100,864.0,CANON,459645449.0,245,dslr,,
6.623082,49.762264,200,864.0,CANON,559263209.0,25103,dslr,,
135.503234,34.677471,3200,864.0,NIKON,578697756.0,20409,dslr,,
6.71667,49.783329,200,864.0,CANON,557621805.0,30534,dslr,,
6.715822,49.781077,200,370.52,NIKON,567439095.0,4905,dslr,,
6.714878,49.781291,1600,864.0,CANON,531614474.0,10093,dslr,,
7.492675,50.930738,2000,372.88,NIKON,561598972.0,241,dslr,,
174.450874,-35.479683,100,332.27,CANON,570942653.0,4386,dslr,,
174.757118,-36.376238,400,332.27,CANON,567042374.0,1771,dslr,,
17.53869,48.66566,1600,372.88,NIKON,497936489.0,62,dslr,,
17.53869,48.66566,1600,372.88,NIKON,497934254.0,56,dslr,,
17.53869,48.66566,1600,372.88,NIKON,497934018.0,68,dslr,,
-122.391042,47.636163,400,342.77,CANON,521442572.0,301,dslr,,
-70.650291,41.810339,100,370.52,NIKON,562984975.0,1575,dslr,,
-119.005966,37.6024,3200,864.0,CANON,562281283.0,4900,dslr,,
-93.461294,41.589256,400,328.56,CANON,514417492.0,1216,dslr,,
-122.417269,37.752512,400,332.27,CANON,478652438.0,83,dslr,,
7.311916,51.307914,400,328.56,CANON,465975033.0,715,dslr,,
7.322173,51.282541,2000,332.27,CANON,498097790.0,494,dslr,,
13.850612,42.950255,100,28.0735,CANON,554854937.0,116,b,,
-119.271569,39.293441,800,328.56,CANON,525143027.0,1287,dslr,,
-73.198331,41.455757,800,328.56,CANON,478057010.0,484,dslr,,
175.266609,-40.523651,1600,332.27,CANON,499652008.0,761,dslr,,
175.263583,-40.523443,800,332.27,CANON,521534387.0,20589,dslr,,
175.266609,-40.523651,100,24.745152,CANON,460846354.0,951,c,,
175.263605,-40.523374,800,24.745152,CANON,485219437.0,619,c,,
175.266609,-40.523651,200,24.745152,CANON,476108048.0,6776,c,,
175.266609,-40.523651,1600,332.27,CANON,499652008.0,782,dslr,,
37.901641,55.595704,800,372.88,NIKON,547482196.0,1491,dslr,,
37.901566,55.594998,640,372.88,NIKON,547483687.0,1604,dslr,,
-106.473541,36.331306,800,332.27,CANON,528238383.0,3203,dslr,,
-76.569128,42.530219,100,41.5152,CANON,468191102.0,640,c,,
-1.21092,52.74833,100,38.277552,OLYMPUS,207436586.0,528,c,,
-8.370895,42.613875,800,372.88,NIKON,498010128.0,419,dslr,,
-8.489685,42.213977,400,372.88,NIKON,432519510.0,1039,dslr,,
-8.370895,42.613875,800,372.88,NIKON,498013814.0,540,dslr,,
-8.370895,42.613875,800,372.88,NIKON,498013950.0,532,dslr,,
-8.370895,42.613875,1250,372.88,NIKON,498009292.0,1038,dslr,,
-8.489685,42.213977,400,372.88,NIKON,432519510.0,753,dslr,,
-8.370895,42.613875,800,372.88,NIKON,498013997.0,524,dslr,,
-76.503961,45.602726,800,372.88,NIKON,498431589.0,215,dslr,,
-76.044359,45.351873,1600,328.56,CANON,466639669.0,75,dslr,,
-71.818313,41.332482,400,332.27,CANON,534378678.0,7443,dslr,,
-71.82093,41.322807,400,332.27,CANON,534378524.0,860,dslr,,
24.029476,37.990776,2000,372.88,NIKON,583813003.0,1982,dslr,,
24.040052,38.142672,1600,372.88,NIKON,584155461.0,913,dslr,,
25.1734,35.207915,3200,372.88,NIKON,582257489.0,1338,dslr,,
25.173302,35.208047,3200,372.88,NIKON,582260142.0,2384,dslr,,
24.205966,38.248413,3200,372.88,NIKON,584675973.0,2169,dslr,,
24.040088,38.142705,2000,372.88,NIKON,584156358.0,918,dslr,,
24.038188,37.911727,2000,372.88,NIKON,583986794.0,1841,dslr,,
24.216136,38.229647,3200,372.88,NIKON,589935431.0,3952,dslr,,
24.210477,38.369125,3200,372.88,NIKON,587085451.0,2546,dslr,,
24.129447,38.270511,3200,372.88,NIKON,584679590.0,3284,dslr,,
0.139389,42.938629,800,328.56,CANON,467760073.0,381,dslr,,
0.139389,42.938629,800,328.56,CANON,467760146.0,122,dslr,,
0.139389,42.938629,800,328.56,CANON,467760020.0,133,dslr,,
0.139389,42.938629,800,328.56,CANON,467759655.0,227,dslr,,
0.139389,42.938629,800,328.56,CANON,467759954.0,135,dslr,,
-0.776681,51.273319,400,328.56,CANON,530312259.0,528,dslr,,
0.139389,42.938629,800,328.56,CANON,467760322.0,753,dslr,,
0.139389,42.938629,800,328.56,CANON,467760468.0,77,dslr,,
0.139389,42.938629,800,328.56,CANON,467759787.0,856,dslr,,
0.139389,42.938629,800,328.56,CANON,467759412.0,3741,dslr,,
0.139389,42.938629,800,328.56,CANON,467759454.0,277,dslr,,
0.139389,42.938629,800,328.56,CANON,467759713.0,258,dslr,,
0.139646,42.938377,800,328.56,CANON,467759825.0,311,dslr,,
0.139389,42.938629,800,328.56,CANON,467759599.0,109,dslr,,
-0.776681,51.273319,400,328.56,CANON,530312259.0,643,dslr,,
0.139389,42.938629,800,328.56,CANON,467759743.0,326,dslr,,
0.139389,42.938629,800,328.56,CANON,467759528.0,395,dslr,,
-3.542251,50.731767,400,372.88,SONY,498016855.0,168,dslr,,
-3.827576,51.018155,100,372.88,SONY,478905935.0,58,dslr,,
-3.827576,51.018155,100,372.88,SONY,478904379.0,183,dslr,,
-3.54235,50.731803,100,372.88,SONY,494730054.0,23363,dslr,,
-3.827576,51.018155,400,372.88,SONY,523234222.0,121,dslr,,
-146.065292,65.064568,1600,372.88,NIKON,509255719.0,199,dslr,,
-95.581054,45.27102,6400,370.52,NIKON,526266230.0,292,dslr,,
-147.507162,65.11388,800,372.88,NIKON,533520623.0,1832,dslr,,
-147.836666,64.85862,200,372.88,NIKON,508790403.0,187,dslr,,
-93.650207,35.102004,6400,370.52,NIKON,523501073.0,642,dslr,,
-148.40538,65.025422,800,372.88,NIKON,504230859.0,1337,dslr,,
-148.40538,65.025422,800,372.88,NIKON,504230946.0,1447,dslr,,
-93.608751,35.162652,12800,370.52,NIKON,522892400.0,694,dslr,,
-147.507162,65.11388,800,372.88,NIKON,533520104.0,1482,dslr,,
-95.581054,45.27102,6400,370.52,NIKON,526268120.0,303,dslr,,
-147.507162,65.11388,800,372.88,NIKON,533520408.0,2088,dslr,,
-147.507162,65.11388,800,372.88,NIKON,533520211.0,2923,dslr,,
-147.507162,65.11388,800,370.52,NIKON,533514552.0,1935,dslr,,
-146.554527,64.913426,800,372.88,NIKON,534474841.0,550,dslr,,
-146.554527,64.913426,1600,372.88,NIKON,501050479.0,2619,dslr,,
-147.832546,64.858784,800,372.88,NIKON,519021298.0,3188,dslr,,
-8.544369,42.87685,800,864.0,CANON,467332398.0,1824,dslr,,
7.612646,46.228214,400,342.77,CANON,368024913.0,30,dslr,,
23.158514,37.614624,800,342.77,CANON,372943216.0,206,dslr,,
139.383888,35.986388,100,332.27,CANON,553938211.0,58,dslr,,
139.157222,35.989722,1600,332.27,CANON,569561180.0,156,dslr,,
139.157222,35.989722,1600,332.27,CANON,569559816.0,118,dslr,,
139.157222,35.989722,1600,332.27,CANON,571809331.0,196,dslr,,
139.383888,35.986388,100,332.27,CANON,553937978.0,51,dslr,,
139.383888,35.986388,100,332.27,CANON,553938103.0,57,dslr,,
139.383888,35.986388,100,332.27,CANON,553937806.0,58,dslr,,
139.157222,35.989722,1600,332.27,CANON,571807444.0,165,dslr,,
139.157222,35.989722,1600,332.27,CANON,571803874.0,191,dslr,,
145.291357,-38.154064,1600,864.0,CANON,584660704.0,457,dslr,,
145.291185,-38.153322,1600,864.0,CANON,584659069.0,925,dslr,,
145.291185,-38.153457,1600,864.0,CANON,584658952.0,765,dslr,,
